Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.132664204,7.767033,-7.200698,4.069548,-0.1179151,-0.937598,-0.3607105,-6.458384,40.05166,22.31605,1002.016
0.137674332,7.767033,-6.413815,4.436363,-0.1183716,-0.9405665,-0.3593862,-6.458384,40.05166,22.31605,1002.02
0.142683506,7.889785,-5.747992,4.803178,-0.119329,-0.9420671,-0.3584913,-6.458384,40.05166,22.31605,1002.02
0.147693634,8.135288,-5.203227,5.414536,-0.1120706,-0.9409738,-0.3588619,-6.458384,40.05166,22.31605,1002.02
0.152703285,7.95116,-4.537403,5.536808,-0.1178583,-0.9404903,-0.3622615,-6.849911,40.42316,22.31366,1002.02
0.157712936,7.828409,-3.871579,5.597944,-0.1174071,-0.9395536,-0.3602996,-6.849911,40.42316,22.31366,1002.02
0.162722588,8.012536,-3.689991,5.475672,-0.1107133,-0.9326021,-0.3609332,-6.849911,40.42316,22.31366,1002.02
0.167732716,7.95116,-3.024167,5.108858,-0.1106875,-0.9350642,-0.3600656,-6.849911,40.42316,22.31366,1002.02
0.172741890,7.582905,-2.479402,5.108858,-0.1160811,-0.931762,-0.3585492,-6.849911,40.42316,22.31366,1002.02
0.177752018,7.398777,-1.934637,4.864314,-0.110664,-0.937027,-0.3596596,-6.849911,40.42316,22.31366,1002.02
0.182761669,6.969147,-1.813578,4.803178,-0.1154761,-0.9390376,-0.3602618,-6.849911,40.42316,22.31366,1002.02
0.187771797,6.662267,-1.026696,4.742043,-0.1116624,-0.9391307,-0.353983,-6.849911,40.42316,22.31366,1002.02
0.192780972,6.232636,-0.6635193,4.803178,-0.1136456,-0.9377531,-0.3515467,-6.849911,40.42316,22.31366,1002.02
0.197791100,5.74163,-0.4214016,4.742043,-0.1160013,-0.9386375,-0.356888,-6.849911,40.42316,22.31366,1002.02
0.202800751,5.250623,0.1233633,4.803178,-0.1112084,-0.936673,-0.3543657,-5.705026,40.44612,22.33193,1002.02
0.207810402,5.189247,0.5470693,4.864314,-0.1145831,-0.9361771,-0.3567811,-5.705026,40.44612,22.33193,1002.02
0.212820053,5.373374,1.031305,4.803178,-0.1160275,-0.9381956,-0.3549495,-5.705026,40.44612,22.33193,1002.02
0.217830181,5.74163,0.9707752,4.864314,-0.1203827,-0.9352173,-0.3596821,-5.705026,40.44612,22.33193,1002.018
0.222839356,5.987133,1.091834,4.92545,-0.1160389,-0.935699,-0.3572571,-5.705026,40.44612,22.33193,1002.018
0.227849484,6.355388,1.333952,4.986586,-0.1231885,-0.9425885,-0.3595085,-5.705026,40.44612,22.33193,1002.018
0.232859135,6.232636,1.212893,5.047722,-0.1189397,-0.9392598,-0.3530954,-5.705026,40.44612,22.33193,1002.018
0.237868786,6.539515,1.757658,5.047722,-0.1194434,-0.939313,-0.3511801,-5.705026,40.44612,22.33193,1002.018
0.242878437,6.600892,1.818187,5.169993,-0.1213325,-0.9447764,-0.3485227,-5.705026,40.44612,22.33193,1002.018
0.247888565,6.723643,2.181364,5.414536,-0.1174879,-0.9463099,-0.3432594,-5.705026,40.44612,22.33193,1002.018
0.252897739,6.907771,2.60507,5.781352,-0.1160111,-0.9492616,-0.3414358,-4.999343,40.46602,21.88582,1002.018
0.257907867,6.539515,3.028776,5.964759,-0.1190412,-0.9425322,-0.3388058,-4.999343,40.46602,21.88582,1002.017
0.262917519,6.47814,3.391953,5.964759,-0.1151398,-0.9469581,-0.3350934,-4.999343,40.46602,21.88582,1002.017
0.267927170,6.416764,3.755129,6.087031,-0.1141637,-0.9378408,-0.3481915,-4.999343,40.46602,21.88582,1002.017
0.272936821,6.294012,3.815659,6.148167,-0.1155509,-0.9407313,-0.3507169,-4.999343,40.46602,21.88582,1002.017
0.277948380,5.864381,3.452482,5.781352,-0.11315,-0.9412528,-0.3478312,-4.999343,40.46602,21.88582,1002.017
0.282956123,4.69824,3.089305,5.353401,-0.1147116,-0.9324473,-0.3494329,-4.999343,40.46602,21.88582,1002.017
0.287961960,4.084481,3.028776,5.108858,-0.116047,-0.939252,-0.3516263,-4.999343,40.46602,21.88582,1002.017
0.292972088,4.023106,3.391953,5.597944,-0.1155986,-0.9398363,-0.3473198,-4.999343,40.46602,21.88582,1002.017
0.297981262,3.900353,3.089305,5.720216,-0.1155748,-0.9407889,-0.3483169,-4.999343,40.46602,21.88582,1002.015
0.302991390,3.96173,3.331423,5.903623,-0.114117,-0.9427766,-0.3459763,-5.311335,40.4655,21.42347,1002.015
0.308001041,4.145857,3.270894,5.964759,-0.1131096,-0.9426702,-0.3498067,-5.311335,40.4655,21.42347,1002.015
0.313011170,4.575488,3.270894,6.148167,-0.115565,-0.9397556,-0.3506799,-5.311335,40.4655,21.42347,1002.015
0.318020344,4.636864,3.391953,6.209302,-0.1145275,-0.9441203,-0.3513168,-5.311335,40.4655,21.42347,1002.015
0.323034287,4.391361,3.391953,6.087031,-0.1141375,-0.9382825,-0.35013,-5.311335,40.4655,21.42347,1002.015
0.328040123,4.207233,3.6946,5.964759,-0.1180338,-0.9424259,-0.3426362,-5.311335,40.4655,21.42347,1002.015
0.333049774,3.593474,3.815659,5.720216,-0.1174654,-0.9427224,-0.3503302,-5.311335,40.4655,21.42347,1002.015
0.338062763,3.532098,3.755129,5.65908,-0.1217604,-0.948686,-0.3486755,-5.311335,40.4655,21.42347,1002.015
0.343069553,2.856964,3.997247,5.720216,-0.1222828,-0.9467649,-0.3476463,-5.311335,40.4655,21.42347,1002.015
0.348078728,2.91834,4.239365,5.781352,-0.1222901,-0.9472873,-0.3462248,-5.311335,40.4655,21.42347,1002.015
0.353088856,3.041091,3.815659,5.903623,-0.1262829,-0.9440904,-0.3394137,-5.327266,40.83879,21.88445,1002.015
0.358098507,3.286595,4.118306,5.720216,-0.1267291,-0.9440053,-0.3432586,-5.327266,40.83879,21.88445,1002.015
0.363108158,3.65485,4.057776,5.842487,-0.1253992,-0.9402427,-0.336376,-5.327266,40.83879,21.88445,1002.015
0.368117809,3.593474,4.057776,6.025895,-0.1228577,-0.9439602,-0.34274,-5.327266,40.83879,21.88445,1002.015
0.373127937,4.207233,4.239365,6.025895,-0.1252609,-0.9429393,-0.3460873,-5.327266,40.83879,21.88445,1002.015
0.378137112,4.452736,4.239365,6.025895,-0.1214706,-0.9410696,-0.3402145,-5.327266,40.83879,21.88445,1002.019
0.383147240,4.759616,4.360423,6.148167,-0.1223871,-0.9419673,-0.3441013,-5.327266,40.83879,21.88445,1002.019
0.388156891,4.759616,4.360423,5.964759,-0.1291754,-0.9430881,-0.3422858,-5.327266,40.83879,21.88445,1002.019
0.393166542,4.452736,4.663071,5.964759,-0.126651,-0.948361,-0.3448651,-5.327266,40.83879,21.88445,1002.019
0.398176193,4.268609,4.7236,6.087031,-0.1295208,-0.9523521,-0.3431219,-5.327266,40.83879,21.88445,1002.019
0.403186321,3.900353,4.965718,6.209302,-0.1334638,-0.9515599,-0.3378434,-5.007078,41.23605,20.97866,1002.019
0.408195496,3.225219,5.026247,6.148167,-0.1334085,-0.9509224,-0.3440651,-5.007078,41.23605,20.97866,1002.019
0.413205624,2.91834,5.692071,6.270438,-0.1306135,-0.948625,-0.3362634,-5.007078,41.23605,20.97866,1002.019
0.418215275,2.672836,6.055247,6.331574,-0.1325468,-0.9486418,-0.3367627,-5.007078,41.23605,20.97866,1002.017
0.423224449,2.365957,6.7816,6.148167,-0.1291264,-0.9485232,-0.3396091,-5.007078,41.23605,20.97866,1002.017
0.428236008,2.488709,7.084248,6.148167,-0.1349974,-0.9457158,-0.338116,-5.007078,41.23605,20.97866,1002.017
0.433244705,2.856964,7.386895,5.964759,-0.1340895,-0.9408004,-0.3388814,-5.007078,41.23605,20.97866,1002.017
0.438254356,2.91834,7.810601,5.781352,-0.1385334,-0.9385402,-0.3340323,-5.007078,41.23605,20.97866,1002.017
0.443264008,3.102467,8.173778,5.781352,-0.1322446,-0.9394814,-0.3316064,-5.007078,41.23605,20.97866,1002.017
0.448273659,3.409347,8.536954,5.720216,-0.1379997,-0.942958,-0.3327538,-5.007078,41.23605,20.97866,1002.017
0.453283787,3.593474,9.263308,5.842487,-0.1413888,-0.9424967,-0.3337291,-4.619418,41.24957,20.52748,1002.017
0.458296776,3.777602,10.11072,5.720216,-0.1375245,-0.9419639,-0.333192,-4.619418,41.24957,20.52748,1002.021
0.463303089,3.777602,10.23178,5.903623,-0.1412881,-0.9422549,-0.3438095,-4.619418,41.24957,20.52748,1002.021
0.468312740,4.145857,10.59495,5.720216,-0.1385112,-0.935963,-0.3397,-4.619418,41.24957,20.52748,1002.021
0.473322392,3.777602,10.95813,5.65908,-0.1413381,-0.9408605,-0.3408739,-4.619418,41.24957,20.52748,1002.021
0.478332043,3.838978,11.38184,5.842487,-0.1393813,-0.9428065,-0.3399686,-4.619418,41.24957,20.52748,1002.021
0.483342171,3.65485,11.5029,5.720216,-0.1380298,-0.9384871,-0.3359475,-4.619418,41.24957,20.52748,1002.021
0.488347530,3.470722,11.98713,5.781352,-0.1380192,-0.9344233,-0.3425198,-4.619418,41.24957,20.52748,1002.021
0.493357182,4.084481,12.41084,5.842487,-0.146136,-0.9438468,-0.3415131,-4.619418,41.24957,20.52748,1002.021
0.498367310,4.329985,12.77401,5.781352,-0.1383759,-0.9411907,-0.3456636,-4.621583,40.85869,21.43833,1002.021
0.503376484,4.514112,12.59243,5.842487,-0.142247,-0.9402256,-0.3475853,-4.621583,40.85869,21.43833,1002.021
0.508386612,4.575488,12.89507,5.720216,-0.1402572,-0.9441113,-0.3472339,-4.621583,40.85869,21.43833,1002.021
0.513396263,4.575488,12.9556,5.292265,-0.140287,-0.9386302,-0.3518307,-4.621583,40.85869,21.43833,1002.021
0.518405914,4.207233,13.37931,5.231129,-0.1387988,-0.9440786,-0.3476995,-4.621583,40.85869,21.43833,1002.021
0.523415565,3.838978,13.37931,5.231129,-0.1408452,-0.9458814,-0.3348137,-4.621583,40.85869,21.43833,1002.021
0.528425693,3.716226,13.80301,5.108858,-0.1417809,-0.9468251,-0.3367805,-4.621583,40.85869,21.43833,1002.021
0.533434868,3.65485,14.16619,5.047722,-0.1427981,-0.9479646,-0.3305869,-4.621583,40.85869,21.43833,1002.021
0.538444996,3.470722,14.16619,5.169993,-0.1441873,-0.9493456,-0.334977,-4.621583,40.85869,21.43833,1002.02
0.543454647,3.65485,14.52937,5.169993,-0.1470742,-0.9548923,-0.3294491,-4.621583,40.85869,21.43833,1002.02
0.548464298,3.777602,14.89254,5.353401,-0.1500376,-0.950022,-0.3307332,-3.866061,41.64402,20.54335,1002.02
0.553473949,3.96173,15.43731,5.169993,-0.1481137,-0.9490181,-0.3306769,-3.866061,41.64402,20.54335,1002.02
0.558484077,4.207233,15.31625,5.292265,-0.1442802,-0.9470448,-0.3291243,-3.866061,41.64402,20.54335,1002.02
0.563493252,4.452736,15.67943,5.414536,-0.1456787,-0.9474387,-0.3339575,-3.866061,41.64402,20.54335,1002.02
0.568503380,4.514112,15.67943,5.475672,-0.1418377,-0.9439328,-0.3352295,-3.866061,41.64402,20.54335,1002.02
0.573513031,4.759616,15.86102,5.292265,-0.1407712,-0.9472182,-0.3401495,-3.866061,41.64402,20.54335,1002.02
0.578526974,5.066495,15.80049,5.292265,-0.1345583,-0.945313,-0.3342525,-3.866061,41.64402,20.54335,1002.02
0.583532333,5.557502,15.98207,5.169993,-0.1354625,-0.9446666,-0.3414439,-3.866061,41.64402,20.54335,1002.02
0.588542461,5.680254,15.86102,5.231129,-0.133532,-0.9461709,-0.3386,-3.866061,41.64402,20.54335,1002.02
0.593552112,6.048509,15.98207,5.169993,-0.1343649,-0.9483822,-0.3487825,-3.866061,41.64402,20.54335,1002.02
0.598561764,5.74163,15.98207,5.108858,-0.1334701,-0.9480415,-0.3420341,-4.619418,41.24957,20.52748,1002.02
0.603571415,5.925757,16.0426,5.169993,-0.1328434,-0.9547603,-0.3466083,-4.619418,41.24957,20.52748,1002.02
0.608581543,5.987133,16.10313,5.231129,-0.1368645,-0.9496121,-0.3397233,-4.619418,41.24957,20.52748,1002.02
0.613590717,6.17126,16.76896,5.292265,-0.1373841,-0.9461699,-0.3410387,-4.619418,41.24957,20.52748,1002.02
0.618600845,5.925757,16.6479,5.231129,-0.1295664,-0.9529667,-0.3378602,-4.619418,41.24957,20.52748,1002.022
0.623610496,6.294012,16.95055,5.292265,-0.1309359,-0.9522812,-0.3469765,-4.619418,41.24957,20.52748,1002.022
0.628620148,6.355388,17.01107,5.108858,-0.1329724,-0.9530508,-0.336454,-4.619418,41.24957,20.52748,1002.022
0.633629799,6.539515,17.0716,5.047722,-0.1305726,-0.948022,-0.3410451,-4.619418,41.24957,20.52748,1002.022
0.638639927,6.355388,17.31372,4.92545,-0.1310172,-0.9514669,-0.3402193,-4.619418,41.24957,20.52748,1002.022
0.643649101,6.846395,17.61637,5.047722,-0.1330242,-0.9491367,-0.336786,-4.619418,41.24957,20.52748,1002.022
0.648659229,7.337402,17.97955,5.169993,-0.1318794,-0.9557677,-0.3447155,-4.249907,41.95819,20.08307,1002.022
0.653668880,7.705657,18.10061,5.536808,-0.1290756,-0.946887,-0.3467538,-4.249907,41.95819,20.08307,1002.022
0.658678055,8.380792,18.7059,5.720216,-0.1277241,-0.9425675,-0.3427328,-4.249907,41.95819,20.08307,1002.02
0.663688183,8.503543,19.1296,5.65908,-0.1266738,-0.9433678,-0.3494804,-4.249907,41.95819,20.08307,1002.02
0.668699264,8.749046,19.00855,5.169993,-0.1292883,-0.9342729,-0.343393,-4.249907,41.95819,20.08307,1002.02
0.673707485,8.073913,18.82696,4.558635,-0.1335037,-0.9385312,-0.3517631,-4.249907,41.95819,20.08307,1002.02
0.678717613,7.21465,18.22166,3.886141,-0.1333775,-0.9513526,-0.3464837,-4.249907,41.95819,20.08307,1002.02
0.683727264,6.17126,17.79796,3.213647,-0.1320413,-0.9511084,-0.3354103,-4.249907,41.95819,20.08307,1002.02
0.688732624,4.882368,17.6769,3.397054,-0.1343798,-0.9600281,-0.3314471,-4.249907,41.95819,20.08307,1002.02
0.693742752,4.084481,17.79796,3.702733,-0.1315186,-0.9616103,-0.3247534,-4.249907,41.95819,20.08307,1002.02
0.698752403,3.225219,17.79796,3.825005,-0.1325048,-0.9631801,-0.3209784,-5.322937,41.62054,20.06273,1002.02
0.703761578,2.550085,17.85849,4.069548,-0.1315701,-0.956686,-0.3264886,-5.322937,41.62054,20.06273,1002.02
0.708771706,2.427333,17.97955,4.803178,-0.1287002,-0.9516848,-0.3296348,-5.322937,41.62054,20.06273,1002.02
0.713781834,3.225219,18.10061,5.353401,-0.1238765,-0.9511608,-0.328128,-5.322937,41.62054,20.06273,1002.02
0.718791485,4.452736,18.28219,5.903623,-0.1288542,-0.9444828,-0.3245572,-5.322937,41.62054,20.06273,1002.02
0.723801136,5.373374,18.28219,5.475672,-0.1229688,-0.9472557,-0.3274904,-5.322937,41.62054,20.06273,1002.02
0.728815079,6.600892,18.34272,4.986586,-0.1210456,-0.9492822,-0.3232249,-5.322937,41.62054,20.06273,1002.02
0.733820915,7.153274,18.28219,4.864314,-0.1187541,-0.9460279,-0.314911,-5.322937,41.62054,20.06273,1002.02
0.738830090,7.828409,18.94802,5.169993,-0.1214965,-0.9587996,-0.3135007,-5.322937,41.62054,20.06273,1002.018
0.743840218,8.749046,19.7349,5.903623,-0.1223499,-0.956517,-0.3278369,-5.322937,41.62054,20.06273,1002.018
0.748849869,8.749046,20.58231,6.025895,-0.1273189,-0.9432556,-0.3341061,-5.311735,41.63143,19.2135,1002.018
0.753859520,8.012536,20.21914,5.65908,-0.1233852,-0.9430608,-0.3398278,-5.311735,41.63143,19.2135,1002.018
0.758869171,6.785019,19.67437,4.619771,-0.1258224,-0.9441409,-0.3370087,-5.311735,41.63143,19.2135,1002.018
0.763879299,5.189247,19.31119,3.886141,-0.1318928,-0.9517615,-0.3488878,-5.311735,41.63143,19.2135,1002.018
0.768888473,3.96173,19.31119,3.641598,-0.1248165,-0.9500957,-0.3324209,-5.311735,41.63143,19.2135,1002.018
0.773898601,2.427333,18.82696,3.702733,-0.1321178,-0.9502825,-0.3291331,-5.311735,41.63143,19.2135,1002.018
0.778908253,1.752198,19.06908,3.702733,-0.1346055,-0.9519886,-0.3205724,-5.311735,41.63143,19.2135,1002.017
0.783917427,0.7701846,19.06908,3.702733,-0.1320935,-0.9588056,-0.3198471,-5.311735,41.63143,19.2135,1002.017
0.788927555,0.3405536,18.88749,3.947277,-0.1336928,-0.9470618,-0.3218179,-5.311735,41.63143,19.2135,1002.017
0.793937683,0.5246812,19.1296,4.314092,-0.1322587,-0.9480968,-0.3184803,-5.311735,41.63143,19.2135,1002.017
0.798946857,1.261192,18.76643,4.252956,-0.1309266,-0.9352426,-0.3242252,-5.001961,41.95377,19.22166,1002.017
0.803956985,1.813574,18.46378,4.497499,-0.1298026,-0.9383898,-0.3349054,-5.001961,41.95377,19.22166,1002.017
0.808966637,2.427333,18.28219,4.314092,-0.1274196,-0.9339065,-0.337115,-5.001961,41.95377,19.22166,1002.017
0.813975811,2.795588,17.85849,4.375227,-0.1297642,-0.9382976,-0.3387455,-5.001961,41.95377,19.22166,1002.017
0.818987369,2.550085,17.37425,4.252956,-0.1268533,-0.9422843,-0.3335843,-5.001961,41.95377,19.22166,1002.017
0.823996067,2.427333,17.25319,4.436363,-0.1274062,-0.9379127,-0.3329427,-5.001961,41.95377,19.22166,1002.019
0.829005718,2.427333,17.43478,4.497499,-0.1303499,-0.9405669,-0.3258639,-5.001961,41.95377,19.22166,1002.019
0.834015369,1.936326,17.25319,4.680907,-0.129853,-0.9486067,-0.3160746,-5.001961,41.95377,19.22166,1002.019
0.839025021,1.506695,17.49531,4.92545,-0.1322473,-0.9505934,-0.3161726,-5.001961,41.95377,19.22166,1002.019
0.844035149,1.445319,17.97955,5.353401,-0.1307413,-0.9514557,-0.3200353,-5.001961,41.95377,19.22166,1002.019
0.849044323,1.322567,17.97955,5.292265,-0.1292423,-0.9518301,-0.3238795,-5.325155,41.94237,19.60853,1002.019
0.854054451,0.8929363,18.46378,5.536808,-0.1268189,-0.9487641,-0.3280645,-5.325155,41.94237,19.60853,1002.019
0.859064102,0.4633054,18.88749,5.231129,-0.1330992,-0.9518407,-0.3258381,-5.325155,41.94237,19.60853,1002.019
0.864073276,0.09505019,18.7059,5.231129,-0.1248352,-0.9481214,-0.3333069,-5.325155,41.94237,19.60853,1002.019
0.869083405,-0.3345808,19.00855,5.108858,-0.1296922,-0.9477159,-0.3328566,-5.325155,41.94237,19.60853,1002.019
0.874093533,-1.009715,18.7059,5.047722,-0.1247473,-0.951444,-0.3372765,-5.325155,41.94237,19.60853,1002.019
0.879102707,-1.439346,19.00855,4.986586,-0.1266265,-0.9558741,-0.3369822,-5.325155,41.94237,19.60853,1002.019
0.884112835,-1.930353,19.06908,4.619771,-0.129596,-0.9560663,-0.3307709,-5.325155,41.94237,19.60853,1002.019
0.889118671,-2.605488,19.06908,4.680907,-0.1289335,-0.9632038,-0.3382437,-5.325155,41.94237,19.60853,1002.019
0.894127846,-3.341998,19.31119,4.619771,-0.1275387,-0.9587806,-0.3385428,-5.325155,41.94237,19.60853,1002.019
0.899137974,-4.385387,19.43225,4.680907,-0.1299373,-0.9587584,-0.3409671,-6.070262,41.23195,19.58957,1002.019
0.904147625,-5.306026,19.1296,4.619771,-0.1285176,-0.959828,-0.3361894,-6.070262,41.23195,19.58957,1002.019
0.909156799,-6.103911,19.19013,4.619771,-0.127949,-0.9591143,-0.3452864,-6.070262,41.23195,19.58957,1002.019
0.914166927,-7.270053,18.94802,4.680907,-0.1276761,-0.9520433,-0.3344438,-6.070262,41.23195,19.58957,1002.019
0.919178963,-8.49757,19.06908,4.742043,-0.1286477,-0.9525684,-0.3335119,-6.070262,41.23195,19.58957,1002.019
0.924186230,-9.418208,18.94802,4.619771,-0.1262256,-0.9545533,-0.3306817,-6.070262,41.23195,19.58957,1002.019
0.929196358,-10.33885,19.1296,4.986586,-0.1233929,-0.9551945,-0.3225109,-6.070262,41.23195,19.58957,1002.019
0.934206009,-11.01398,19.1296,5.108858,-0.1258292,-0.9522338,-0.3253042,-6.070262,41.23195,19.58957,1002.019
0.939215183,-11.44361,19.37172,5.475672,-0.1257484,-0.9550686,-0.3292553,-6.070262,41.23195,19.58957,1002.019
0.944225311,-11.99599,19.00855,5.414536,-0.1195638,-0.9512122,-0.3232844,-6.070262,41.23195,19.58957,1002.017
0.949239254,-11.32086,19.19013,5.536808,-0.1175859,-0.9450307,-0.3355236,-5.305703,41.63729,18.75623,1002.017
0.954244614,-11.13673,19.06908,5.720216,-0.1165901,-0.9434379,-0.3402587,-5.305703,41.63729,18.75623,1002.017
0.959254742,-10.52297,18.94802,6.025895,-0.1156438,-0.9384304,-0.3448643,-5.305703,41.63729,18.75623,1002.017
0.964267254,-9.479584,18.7059,5.964759,-0.1108175,-0.9373955,-0.344299,-5.305703,41.63729,18.75623,1002.017
0.969274521,-8.743073,18.7059,6.025895,-0.1128483,-0.9341127,-0.3398688,-5.305703,41.63729,18.75623,1002.017
0.974283695,-7.822435,18.58484,5.903623,-0.1156925,-0.9319852,-0.348944,-5.305703,41.63729,18.75623,1002.017
0.979293823,-6.840422,18.52431,5.414536,-0.113282,-0.9324836,-0.3470184,-5.305703,41.63729,18.75623,1002.017
0.984303474,-6.594918,17.97955,4.986586,-0.1165767,-0.9378532,-0.3491756,-5.305703,41.63729,18.75623,1002.017
0.989312649,-7.024549,17.37425,4.436363,-0.1180547,-0.9399523,-0.3439839,-5.305703,41.63729,18.75623,1002.017
0.994322777,-7.822435,17.43478,4.314092,-0.1218703,-0.9469305,-0.3404412,-5.305703,41.63729,18.75623,1002.017
0.999332905,-8.436194,17.61637,4.497499,-0.1224457,-0.9461462,-0.3327287,-5.301836,41.25228,19.2098,1002.017
1.004342079,-8.681698,17.49531,4.803178,-0.1199069,-0.9513847,-0.3367482,-5.301836,41.25228,19.2098,1002.017
1.009352207,-8.620322,17.85849,5.169993,-0.1137173,-0.9465066,-0.3326604,-5.301836,41.25228,19.2098,1002.017
1.014361858,-8.374819,17.91902,5.536808,-0.1165413,-0.9498832,-0.3361789,-5.301836,41.25228,19.2098,1002.017
1.019371033,-7.822435,18.16113,5.65908,-0.1194931,-0.9464994,-0.3365584,-5.301836,41.25228,19.2098,1002.017
1.024381638,-7.45418,17.97955,5.842487,-0.108837,-0.940294,-0.3443906,-5.301836,41.25228,19.2098,1002.019
1.029391289,-7.208677,17.73743,5.475672,-0.1133376,-0.9341314,-0.3393936,-5.301836,41.25228,19.2098,1002.019
1.034400463,-6.779046,17.43478,5.353401,-0.1036021,-0.9353957,-0.3417526,-5.301836,41.25228,19.2098,1002.019
1.039410591,-6.594918,17.0716,4.92545,-0.1117035,-0.9407438,-0.3477983,-5.301836,41.25228,19.2098,1002.019
1.044420242,-6.165287,16.82949,4.680907,-0.1049392,-0.9396805,-0.3472137,-5.301836,41.25228,19.2098,1002.019
1.049429417,-5.919784,16.28472,4.803178,-0.1054002,-0.9416504,-0.3468124,-5.688634,41.2396,19.59566,1002.019
1.054439545,-5.797032,15.98207,4.558635,-0.1069538,-0.938883,-0.3409557,-5.688634,41.2396,19.59566,1002.019
1.059449673,-5.551529,15.86102,4.375227,-0.1079627,-0.9354594,-0.341796,-5.688634,41.2396,19.59566,1002.019
1.064458847,-6.165287,15.80049,4.252956,-0.1068447,-0.943669,-0.3449808,-5.688634,41.2396,19.59566,1002.019
1.069468498,-6.226663,15.55837,4.314092,-0.1103121,-0.939862,-0.3429466,-5.688634,41.2396,19.59566,1002.019
1.074478626,-6.472167,15.37678,4.008412,-0.1073312,-0.9421665,-0.3468502,-5.688634,41.2396,19.59566,1002.019
1.079488754,-6.840422,15.43731,4.008412,-0.107381,-0.939762,-0.3453177,-5.688634,41.2396,19.59566,1002.019
1.084497929,-6.963173,15.0136,4.069548,-0.1059456,-0.9357461,-0.3489954,-5.688634,41.2396,19.59566,1002.019
1.089503765,-7.331429,14.77149,3.763869,-0.1097594,-0.935653,-0.3552743,-5.688634,41.2396,19.59566,1002.019
