Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.363136292,-13.29344,12.73579,19.64428,0.007639843,-0.3287179,-0.9129674,13.31102,7.486985,49.15451,1002.04
0.368144512,-14.02996,13.5832,19.46088,0.008726994,-0.3078703,-0.9059176,13.31102,7.486985,49.15451,1002.04
0.373153210,-14.52096,14.37008,19.64428,0.01205849,-0.2988788,-0.9122711,13.31102,7.486985,49.15451,1002.04
0.378162384,-14.58234,14.97538,19.58315,0.006626014,-0.2880981,-0.9171976,13.31102,7.486985,49.15451,1002.04
0.383171082,-14.15271,15.45961,20.13337,0.001693227,-0.2838362,-0.9146795,13.31102,7.486985,49.15451,1002.04
0.388175964,-13.10932,15.76226,20.07224,-0.007530286,-0.2779556,-0.9212695,13.31102,7.486985,49.15451,1002.04
0.393185139,-12.00455,16.42809,20.19451,-0.01977879,-0.273915,-0.9140235,13.31102,7.486985,49.15451,1002.04
0.398193836,-11.08391,16.79126,20.07224,-0.02943783,-0.2734766,-0.9179416,13.31102,7.486985,49.15451,1002.04
0.403202534,-10.22465,17.45709,20.13337,-0.03763169,-0.2745035,-0.9209408,14.02665,6.415031,50.06976,1002.04
0.408211708,-9.242639,17.75973,20.13337,-0.04142549,-0.2809248,-0.9202597,14.02665,6.415031,50.06976,1002.04
0.413220406,-7.462739,17.82026,20.50019,-0.04224352,-0.2906722,-0.9215993,14.02665,6.415031,50.06976,1002.04
0.418233395,-5.498711,17.75973,20.62246,-0.04257628,-0.297382,-0.9271432,14.02665,6.415031,50.06976,1002.04
0.423238278,-3.841562,17.39656,21.29495,-0.04340795,-0.3041335,-0.9312518,14.02665,6.415031,50.06976,1002.04
0.428246975,-2.307166,16.73073,21.78404,-0.04432344,-0.3105814,-0.9276617,14.02665,6.415031,50.06976,1002.04
0.433255196,-1.447904,16.06491,22.27312,-0.04845936,-0.3227253,-0.9329676,14.02665,6.415031,50.06976,1002.04
0.438264847,-0.8341453,14.97538,23.2513,-0.04259843,-0.3275761,-0.9306945,14.02665,6.415031,50.06976,1002.04
0.443273068,-0.2203867,13.88585,24.16833,-0.04446252,-0.3289412,-0.9360495,14.02665,6.415031,50.06976,1002.04
0.448281765,-0.2817626,12.85685,25.26878,-0.04250853,-0.3324082,-0.9327995,14.02665,6.415031,50.06976,1002.038
0.453290939,-0.03625914,12.06997,26.24695,-0.04747668,-0.3257072,-0.9301888,14.04862,6.047606,49.15152,1002.038
0.458299637,-0.527266,11.34361,27.3474,-0.04321878,-0.3243758,-0.9219295,14.04862,6.047606,49.15152,1002.038
0.463308334,-1.938911,10.98044,28.57012,-0.04753626,-0.3243358,-0.9262932,14.04862,6.047606,49.15152,1002.038
0.468317509,-3.780186,10.85938,29.97624,-0.04723782,-0.3207372,-0.91318,14.04862,6.047606,49.15152,1002.038
0.473326206,-6.84898,10.98044,31.38237,-0.03807947,-0.3186975,-0.9110942,14.04862,6.047606,49.15152,1002.038
0.478334904,-9.610893,11.58573,32.17713,-0.04061366,-0.3144577,-0.9061517,14.04862,6.047606,49.15152,1002.038
0.483344078,-12.92519,12.43314,32.72735,-0.02968769,-0.3037127,-0.8993937,14.04862,6.047606,49.15152,1002.038
0.488352776,-16.48499,13.46214,33.27758,-0.02858512,-0.2883808,-0.8863071,14.04862,6.047606,49.15152,1002.037
0.493361473,-20.16754,14.55167,33.39985,-0.02136359,-0.2813185,-0.891256,14.04862,6.047606,49.15152,1002.037
0.498370648,-23.48184,15.52014,33.58326,-0.02070237,-0.26589,-0.8824943,14.04862,6.047606,49.15152,1002.037
0.503379345,-25.8755,16.12544,33.64439,-0.009088607,-0.2667648,-0.8795354,12.96001,5.630014,50.43707,1002.037
0.508388043,-26.85751,16.6702,33.52212,-0.01290085,-0.2702016,-0.8811435,12.96001,5.630014,50.43707,1002.037
0.513397217,-26.18237,17.03338,33.70553,-0.02045312,-0.2854832,-0.8798739,12.96001,5.630014,50.43707,1002.037
0.518405914,-23.85009,16.6702,33.95007,-0.0178818,-0.2946818,-0.8816411,12.96001,5.630014,50.43707,1002.037
0.523414612,-19.30828,15.94385,34.37802,-0.02418051,-0.2947738,-0.8817039,12.96001,5.630014,50.43707,1002.037
0.528423786,-13.6617,15.70173,34.80597,-0.02578582,-0.2880923,-0.8761793,12.96001,5.630014,50.43707,1002.039
0.533432484,-7.708242,15.76226,34.80597,-0.02248914,-0.2842324,-0.8721574,12.96001,5.630014,50.43707,1002.039
0.538441181,-0.956897,16.06491,34.80597,-0.02698641,-0.2745283,-0.8723111,12.96001,5.630014,50.43707,1002.039
0.543450356,5.61032,16.30703,34.62257,-0.03085295,-0.2745619,-0.8733097,12.96001,5.630014,50.43707,1002.039
0.548459053,12.72992,16.60967,34.25575,-0.02596585,-0.2794383,-0.8705662,12.96001,5.630014,50.43707,1002.039
0.553467274,19.84952,17.09391,33.8278,-0.02481174,-0.2870565,-0.8780527,13.37485,4.568432,50.04073,1002.039
0.558475971,26.47811,17.2755,33.8278,-0.03460254,-0.3044555,-0.8917803,13.37485,4.568432,50.04073,1002.039
0.563485145,32.55433,17.39656,34.07234,-0.03867382,-0.3169491,-0.9028648,13.37485,4.568432,50.04073,1002.039
0.568493843,38.56916,17.09391,34.13348,-0.03447197,-0.3277206,-0.9195721,13.37485,4.568432,50.04073,1002.039
0.573503494,44.03161,17.09391,33.95007,-0.04173443,-0.3257949,-0.9229306,13.37485,4.568432,50.04073,1002.039
0.578511715,47.59141,16.60967,33.76666,-0.04456552,-0.3286837,-0.9264306,13.37485,4.568432,50.04073,1002.039
0.583520412,50.10782,16.60967,33.33871,-0.04109919,-0.3269403,-0.9359417,13.37485,4.568432,50.04073,1002.039
0.588525295,51.15121,15.76226,32.9719,-0.04439892,-0.3237405,-0.9493051,13.37485,4.568432,50.04073,1002.039
0.593534470,51.76497,15.03591,33.03303,-0.03984587,-0.3307867,-0.9581794,13.37485,4.568432,50.04073,1002.039
0.598543167,51.76497,13.76479,33.46098,-0.04450624,-0.3299091,-0.9774097,13.37485,4.568432,50.04073,1002.039
0.603551865,50.84433,11.94891,34.31689,-0.05117965,-0.3317637,-0.9857116,12.2446,3.78214,50.40702,1002.039
0.608561039,49.18718,9.890906,35.17279,-0.06030694,-0.3342336,-0.9902159,12.2446,3.78214,50.40702,1002.036
0.613569736,47.1004,7.711847,36.45664,-0.07284706,-0.3352896,-0.9946985,12.2446,3.78214,50.40702,1002.036
0.618577957,44.21574,5.653847,37.61822,-0.08803727,-0.3258218,-0.9915982,12.2446,3.78214,50.40702,1002.036
0.623587608,39.91943,4.322199,38.96321,-0.09300943,-0.3256928,-0.9796275,12.2446,3.78214,50.40702,1002.036
0.628595829,34.3956,3.111611,40.85842,-0.09032707,-0.3135701,-0.9743362,12.2446,3.78214,50.40702,1002.036
0.633604526,27.64425,2.687905,42.69249,-0.08112403,-0.3149566,-0.9718998,12.2446,3.78214,50.40702,1002.036
0.638613701,20.52465,2.324728,44.4043,-0.06467568,-0.3198244,-0.9623203,12.2446,3.78214,50.40702,1002.036
0.643622398,14.08019,2.869493,45.99383,-0.04375206,-0.3263724,-0.9614116,12.2446,3.78214,50.40702,1002.036
0.648631096,8.556361,3.716905,47.21655,-0.02477586,-0.3319617,-0.9609652,12.2446,3.78214,50.40702,1002.038
0.653640270,3.523541,4.866964,48.31699,-0.004954337,-0.3337954,-0.9536411,12.58441,5.628222,49.97369,1002.038
0.658648968,0.08649258,5.895965,49.11176,0.01398776,-0.3318946,-0.9601176,12.58441,5.628222,49.97369,1002.038
0.663657665,-2.123038,7.288141,49.66198,0.02847959,-0.3338062,-0.9528465,12.58441,5.628222,49.97369,1002.038
0.668666840,-3.596059,8.49873,49.78425,0.04526041,-0.3233835,-0.9494091,12.58441,5.628222,49.97369,1002.038
0.673675537,-4.087066,9.406671,49.78425,0.05046307,-0.3135147,-0.9504262,12.58441,5.628222,49.97369,1002.038
0.678684235,-4.700825,9.830377,49.23403,0.06001427,-0.3041162,-0.9494984,12.58441,5.628222,49.97369,1002.038
0.683693409,-4.884952,10.19355,48.80608,0.05532637,-0.2898218,-0.9374667,12.58441,5.628222,49.97369,1002.038
0.688702106,-5.007704,10.4962,48.01131,0.05075839,-0.2752395,-0.9374354,12.58441,5.628222,49.97369,1002.038
0.693710804,-4.884952,11.10149,47.21655,0.03669025,-0.2770004,-0.9337907,12.58441,5.628222,49.97369,1002.038
0.698719978,-3.902938,11.46467,46.48291,0.03115483,-0.293579,-0.9383175,12.58441,5.628222,49.97369,1002.038
0.703728676,-2.307166,11.88838,46.23837,0.01671352,-0.3006323,-0.9382411,11.41972,6.363561,49.96281,1002.038
0.708737373,0.331996,12.67526,46.29951,0.0105797,-0.3124434,-0.9382676,11.41972,6.363561,49.96281,1002.038
0.713746548,2.848406,13.5832,46.23837,0.00783903,-0.3277349,-0.9335896,11.41972,6.363561,49.96281,1002.038
0.718755245,5.303441,15.09644,45.99383,0.006021166,-0.3360561,-0.9339232,11.41972,6.363561,49.96281,1002.038
0.723763943,7.206092,16.73073,45.93269,-0.001718987,-0.3356354,-0.9359021,11.41972,6.363561,49.96281,1002.038
0.728773117,8.924616,18.66768,45.38247,0.0003728606,-0.3438194,-0.9395572,11.41972,6.363561,49.96281,1002.036
0.733782291,10.82727,20.54409,44.95452,-0.01182288,-0.3396521,-0.9375914,11.41972,6.363561,49.96281,1002.036
0.738790035,11.93203,21.87573,44.15976,-0.007811906,-0.3468435,-0.9407102,11.41972,6.363561,49.96281,1002.036
0.743799686,12.42304,23.38897,43.18158,-0.01425886,-0.3356813,-0.9417878,11.41972,6.363561,49.96281,1002.036
0.748807907,12.60717,24.17585,41.83659,-0.008515368,-0.3307182,-0.941545,11.41972,6.363561,49.96281,1002.036
0.753816605,12.36166,25.20485,40.43047,-0.01056884,-0.3224421,-0.9417299,11.44856,5.225268,50.01705,1002.036
0.758826256,11.2569,26.17332,38.16844,-0.01077034,-0.3133349,-0.9346583,11.44856,5.225268,50.01705,1002.036
0.763834476,9.783878,26.89968,35.72301,-0.0101934,-0.317649,-0.9377,11.44856,5.225268,50.01705,1002.036
0.768843174,8.310858,27.20232,33.58326,-0.01118617,-0.3167106,-0.9367127,11.44856,5.225268,50.01705,1002.036
0.773852348,6.715086,27.26285,31.07668,-0.01187291,-0.3286667,-0.947745,11.44856,5.225268,50.01705,1002.036
0.778861046,4.996561,26.11279,29.48715,-0.0137741,-0.334664,-0.943186,11.44856,5.225268,50.01705,1002.036
0.783869743,3.769044,24.53903,28.14216,-0.01741565,-0.3457676,-0.9508501,11.44856,5.225268,50.01705,1002.036
0.788875103,1.989144,22.84421,27.04172,-0.0195297,-0.340161,-0.9415273,11.44856,5.225268,50.01705,1002.036
0.793883800,-0.2203867,21.08885,26.24695,-0.02588875,-0.3419123,-0.9334852,11.44856,5.225268,50.01705,1002.036
0.798892498,-2.798173,19.63614,25.75787,-0.02605817,-0.3387855,-0.9213553,11.81512,5.60705,50.41879,1002.036
0.803901672,-6.419349,19.03085,25.14651,-0.02774626,-0.3373507,-0.9006552,11.81512,5.60705,50.41879,1002.036
0.808910370,-10.28603,18.54662,24.77969,-0.02074617,-0.3242577,-0.8924032,11.81512,5.60705,50.41879,1002.039
0.813918591,-13.78445,18.12291,24.35174,-0.02242292,-0.3157287,-0.8824845,11.81512,5.60705,50.41879,1002.039
0.818928242,-17.16012,17.88079,23.80152,-0.00952506,-0.3038645,-0.8804703,11.81512,5.60705,50.41879,1002.039
0.823939323,-19.06277,17.75973,23.37357,-0.01259831,-0.2972388,-0.8735202,11.81512,5.60705,50.41879,1002.039
0.828945160,-19.86066,17.82026,22.94562,-0.009356912,-0.2940164,-0.8632765,11.81512,5.60705,50.41879,1002.039
0.833954811,-19.30828,18.12291,21.84517,-0.01458359,-0.2943517,-0.8729485,11.81512,5.60705,50.41879,1002.039
0.838963032,-15.87123,19.09138,20.56132,-0.01825567,-0.3125957,-0.867911,11.81512,5.60705,50.41879,1002.039
0.843971729,-9.488142,20.54409,19.27747,-0.01929609,-0.3383791,-0.8727457,11.81512,5.60705,50.41879,1002.039
0.848980427,-1.386528,21.3915,18.54384,-0.03220231,-0.3452154,-0.8808152,11.12537,5.213864,50.40392,1002.039
0.853989601,5.487568,20.60462,18.42157,-0.02569608,-0.3311424,-0.8730111,11.12537,5.213864,50.40392,1002.039
0.858998299,10.09076,18.97032,19.03292,-0.02719463,-0.3011308,-0.862754,11.12537,5.213864,50.40392,1002.039
0.864006996,11.19552,17.03338,19.1552,-0.02129689,-0.2843337,-0.8466835,11.12537,5.213864,50.40392,1002.039
0.869016170,12.23891,16.42809,19.27747,-0.02715099,-0.2809809,-0.847572,11.12537,5.213864,50.40392,1002.039
0.874024868,15.0622,16.36756,17.99362,-0.02817632,-0.2941082,-0.8711451,11.12537,5.213864,50.40392,1002.039
0.879033565,20.27915,16.06491,17.32112,-0.0308912,-0.3298876,-0.8879078,11.12537,5.213864,50.40392,1002.039
0.884042740,27.46013,15.45961,17.44339,-0.01864793,-0.3635768,-0.9010867,11.12537,5.213864,50.40392,1002.039
0.889051437,34.57973,13.88585,18.05475,-0.01554819,-0.3696341,-0.9113785,11.12537,5.213864,50.40392,1002.037
0.894061089,40.10355,12.00944,19.76656,-0.00891873,-0.3613227,-0.9076364,11.12537,5.213864,50.40392,1002.037
0.899069309,43.47923,10.19355,21.11154,0.003400424,-0.3426247,-0.9058483,10.00767,4.115801,50.4405,1002.037
0.904078007,44.70675,9.164554,21.11154,0.007931495,-0.3332122,-0.8881496,10.00767,4.115801,50.4405,1002.037
0.909086704,44.58399,9.104024,20.31678,0.013296,-0.3280028,-0.898472,10.00767,4.115801,50.4405,1002.037
0.914095879,44.27711,9.58826,20.13337,0.01389539,-0.3287295,-0.9085845,10.00767,4.115801,50.4405,1002.037
0.919104576,44.89087,9.4672,19.21633,0.01093658,-0.3524747,-0.9181646,10.00767,4.115801,50.4405,1002.037
0.924112797,45.93426,9.951436,19.21633,0.0126656,-0.3628975,-0.9305574,10.00767,4.115801,50.4405,1002.037
0.929122448,48.57342,10.07249,18.91065,0.01558158,-0.3838883,-0.9495875,10.00767,4.115801,50.4405,1002.035
0.934131145,51.51946,10.07249,19.3386,0.01832334,-0.4017639,-0.9560077,10.00767,4.115801,50.4405,1002.035
0.939139366,55.01789,8.982965,20.13337,0.02435318,-0.4117619,-0.9630584,10.00767,4.115801,50.4405,1002.035
0.944149017,58.14806,8.801376,20.62246,0.02964221,-0.4112768,-0.9596267,10.00767,4.115801,50.4405,1002.035
0.949157238,59.86658,8.317142,20.50019,0.03191887,-0.4100774,-0.9470665,9.960687,5.949203,50.39304,1002.035
0.954165936,60.84859,8.4382,20.07224,0.04237699,-0.3998042,-0.9412919,9.960687,5.949203,50.39304,1002.035
0.959175110,60.05071,8.559259,18.91065,0.04038335,-0.3918893,-0.9467756,9.960687,5.949203,50.39304,1002.035
0.964183807,58.08668,8.196082,17.93248,0.03890557,-0.3929783,-0.9429869,9.960687,5.949203,50.39304,1002.035
0.969192505,55.63165,7.832906,17.44339,0.02858955,-0.3823605,-0.9441215,9.960687,5.949203,50.39304,1002.034
0.974201679,53.05386,7.046024,16.83204,0.02223605,-0.3810696,-0.9407686,9.960687,5.949203,50.39304,1002.034
0.979210377,49.67819,6.3802,16.15954,0.01650062,-0.3824799,-0.9466423,9.960687,5.949203,50.39304,1002.034
0.984219074,46.8549,6.017024,15.85386,0.005389313,-0.3866028,-0.9445011,9.960687,5.949203,50.39304,1002.034
0.989224434,43.84748,5.169611,15.79273,-0.001869095,-0.3876961,-0.9441304,9.960687,5.949203,50.39304,1002.034
0.994233131,40.90144,4.745905,15.42591,-0.001857724,-0.3901928,-0.9418228,9.960687,5.949203,50.39304,1002.034
0.999241352,37.28027,4.685376,15.0591,-0.0005326895,-0.3864418,-0.9344602,9.177629,6.692195,50.38825,1002.034
1.004251003,33.41359,4.322199,14.93683,-0.001076792,-0.3850775,-0.9305694,9.177629,6.692195,50.38825,1002.034
1.009259701,28.13526,4.322199,14.3866,-0.0001572547,-0.3816487,-0.9304303,9.177629,6.692195,50.38825,1002.034
1.014267921,22.91831,4.20114,14.01979,0.01002115,-0.3865394,-0.9237936,9.177629,6.692195,50.38825,1002.034
1.019277573,18.06962,4.443258,14.01979,0.01679504,-0.3854531,-0.9241691,9.177629,6.692195,50.38825,1002.034
1.024285793,13.15955,4.322199,13.71411,0.02482756,-0.3777466,-0.9146709,9.177629,6.692195,50.38825,1002.034
1.029296398,9.354247,4.26167,13.5307,0.03172442,-0.3834321,-0.9177053,9.177629,6.692195,50.38825,1002.034
1.034303665,6.162703,4.080082,13.22502,0.03953627,-0.3846902,-0.9215236,9.177629,6.692195,50.38825,1002.034
1.039312363,3.584917,3.898494,12.85821,0.04387877,-0.3902228,-0.9120832,9.177629,6.692195,50.38825,1002.034
1.044321060,2.05052,3.23267,12.79707,0.04490689,-0.3936003,-0.9131631,9.177629,6.692195,50.38825,1002.034
1.049330235,1.682265,2.566846,12.49139,0.04446,-0.3965458,-0.9127988,10.24189,10.00616,50.0466,1002.035
1.054338932,2.05052,2.022081,12.30798,0.0513574,-0.409802,-0.9055502,10.24189,10.00616,50.0466,1002.035
1.059347630,3.155286,1.658904,12.43026,0.04999122,-0.4151661,-0.9067281,10.24189,10.00616,50.0466,1002.035
1.064356804,4.996561,1.295728,11.8189,0.0441379,-0.4183738,-0.8987367,10.24189,10.00616,50.0466,1002.035
1.069365501,6.530958,1.174669,11.02413,0.04766158,-0.4270934,-0.8995157,10.24189,10.00616,50.0466,1002.035
1.074374199,8.372233,1.295728,10.22937,0.05249439,-0.4285667,-0.8961628,10.24189,10.00616,50.0466,1002.035
1.079383373,9.599751,1.235198,9.618008,0.05786071,-0.4354679,-0.8901284,10.24189,10.00616,50.0466,1002.035
1.084392071,10.52039,1.840493,8.27302,0.05737139,-0.4354865,-0.8896532,10.24189,10.00616,50.0466,1002.035
1.089400768,11.37965,2.506317,7.172575,0.06552333,-0.4295124,-0.8893492,10.24189,10.00616,50.0466,1002.034
1.094409943,11.37965,3.23267,6.07213,0.0675187,-0.430356,-0.8936871,10.24189,10.00616,50.0466,1002.034
1.099418640,11.0114,3.23267,5.032821,0.06501785,-0.4270458,-0.8907017,9.886094,9.246068,49.57584,1002.034
