Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.599158764,-1.907576,2.373662,-1.130487,-1.032927,-0.0435993,-0.1162345,48.13221,-18.4609,-4.164643,1002.18
0.604214191,-1.355008,2.190456,-1.37464,-1.032986,-0.03872892,-0.1165889,48.13221,-18.4609,-4.164643,1002.18
0.609269619,-0.9865639,1.825632,-1.190129,-1.037953,-0.03770587,-0.126091,48.13221,-18.4609,-4.164643,1002.18
0.611797333,-0.7411408,1.643325,-1.189755,-1.034992,-0.03628417,-0.1198591,48.13221,-18.4609,-4.164643,1002.18
0.616852760,-0.6794161,1.339498,-1.188969,-1.035455,-0.04014859,-0.1223467,48.13221,-18.4609,-4.164643,1002.182
0.621908188,-0.4952121,1.156923,-1.310654,-1.039927,-0.03294247,-0.1216425,48.13221,-18.4609,-4.164643,1002.182
0.626963138,-0.5562371,0.7322658,-1.493459,-1.042903,-0.03338445,-0.1283282,48.4894,-18.08192,-4.617271,1002.182
0.632019520,-0.1270357,0.5500723,-1.370108,-1.044794,-0.03877046,-0.1284472,48.4894,-18.08192,-4.617271,1002.182
0.637074470,0.2406562,0.2468756,-1.30807,-1.048607,-0.04520081,-0.1261808,48.4894,-18.08192,-4.617271,1002.182
0.642129898,0.2404473,0.004504301,-1.552073,-1.048999,-0.04872017,-0.1190852,48.4894,-18.08192,-4.617271,1002.182
0.647185326,0.1789986,-0.3589085,-1.612314,-1.05565,-0.05632606,-0.106768,48.4894,-18.08192,-4.617271,1002.182
0.652240276,0.3014621,-0.2375654,-1.550085,-1.053092,-0.059354,-0.0963366,48.4894,-18.08192,-4.617271,1002.182
0.657295704,0.5464052,-0.4190926,-1.365483,-1.0409,-0.06006413,-0.09886366,48.4894,-18.08192,-4.617271,1002.18
0.662351131,0.66858,-0.2371529,-1.180959,-1.046215,-0.06121447,-0.09357636,48.4894,-18.08192,-4.617271,1002.18
0.667407036,0.7907359,-0.4792772,-1.11904,-1.046622,-0.06803928,-0.09326722,48.4894,-18.08192,-4.617271,1002.18
0.672462463,0.7901813,-0.4184363,-0.7510612,-1.042699,-0.07323851,-0.09870273,47.36885,-17.74098,-4.609095,1002.18
0.677517414,0.8509825,-0.5998499,-0.6281962,-1.040697,-0.06805735,-0.08470612,47.36885,-17.74098,-4.609095,1002.18
0.682572842,1.156724,-0.2966028,-0.5666242,-1.039857,-0.0606453,-0.09122823,47.36885,-17.74098,-4.609095,1002.18
0.687628269,1.707464,-0.2358006,-0.5662298,-1.035027,-0.063317,-0.1018744,47.36885,-17.74098,-4.609095,1002.18
0.692683697,1.583853,-0.3568082,-0.5659125,-1.039441,-0.05955053,-0.0988644,47.36885,-17.74098,-4.609095,1002.18
0.697738647,1.521599,-0.7805337,-0.4432024,-1.030242,-0.05352773,-0.09975579,47.36885,-17.74098,-4.609095,1002.178
0.702795029,1.398125,-0.9013513,-0.1368258,-1.034623,-0.05696441,-0.103153,47.36885,-17.74098,-4.609095,1002.178
0.707853317,1.274691,-0.9613248,-0.2591521,-1.03274,-0.05013353,-0.1020397,47.36885,-17.74098,-4.609095,1002.178
0.712905407,1.212592,-1.32415,-0.1977543,-1.04312,-0.04436833,-0.1099339,47.36885,-17.74098,-4.609095,1002.178
0.717960834,0.9054773,-1.323375,0.04717541,-1.040184,-0.04432792,-0.1090031,47.36885,-17.74098,-4.609095,1002.178
0.723015785,1.027446,-1.201388,0.1695966,-1.044633,-0.04240082,-0.1132208,48.12743,-18.46167,-4.613712,1002.178
0.728071213,1.08804,-1.261154,0.4143339,-1.046079,-0.04531782,-0.1151963,48.12743,-18.46167,-4.613712,1002.178
0.733126640,1.271172,-1.260305,0.4140737,-1.045545,-0.04349055,-0.1065374,48.12743,-18.46167,-4.613712,1002.178
0.738182545,1.209115,-1.138376,0.5362067,-1.052025,-0.0405,-0.1193264,48.12743,-18.46167,-4.613712,1002.178
0.743237972,1.147077,-1.50109,0.3522609,-1.045587,-0.04436433,-0.1132617,48.12743,-18.46167,-4.613712,1002.178
0.748292923,1.02378,-1.31849,0.2295889,-1.046928,-0.05033353,-0.1062194,48.12743,-18.46167,-4.613712,1002.178
0.753348350,0.7167841,-1.378277,0.4130343,-1.045977,-0.05074518,-0.1100689,48.12743,-18.46167,-4.613712,1002.178
0.758403778,0.4099615,-1.498491,0.4128133,-1.04385,-0.05722186,-0.09732729,48.12743,-18.46167,-4.613712,1002.178
0.763459206,-0.01916718,-1.497493,0.4737698,-1.043335,-0.06154738,-0.1003146,48.12743,-18.46167,-4.613712,1002.178
0.768514156,-0.8156191,-1.617593,0.4734336,-1.044286,-0.05780204,-0.09159286,48.12743,-18.46167,-4.613712,1002.178
0.773570538,-1.305256,-1.616615,0.2895273,-1.036927,-0.06725815,-0.1009991,47.74814,-18.10133,-4.611403,1002.178
0.778625488,-2.100977,-1.252247,0.4729544,-1.042325,-0.06349572,-0.09893741,47.74814,-18.10133,-4.611403,1002.177
0.783680916,-2.283454,-1.614851,0.7786785,-1.033602,-0.05988542,-0.1018006,47.74814,-18.10133,-4.611403,1002.177
0.788736343,-2.894687,-1.492757,0.6558154,-1.038961,-0.05952731,-0.09982586,47.74814,-18.10133,-4.611403,1002.177
0.793791294,-3.137924,-1.249546,0.5329527,-1.028845,-0.05385258,-0.1088736,47.74814,-18.10133,-4.611403,1002.177
0.798846722,-3.074732,-1.369936,0.8998356,-1.033681,-0.05783413,-0.1089291,47.74814,-18.10133,-4.611403,1002.177
0.803902149,-3.195338,-1.369075,0.8992704,-1.029708,-0.05598562,-0.09742956,47.74814,-18.10133,-4.611403,1002.177
0.808958054,-3.131994,-1.186519,0.9599404,-1.034069,-0.06040909,-0.0998945,47.74814,-18.10133,-4.611403,1002.177
0.814013481,-2.946153,-1.00404,0.7144935,-1.02978,-0.05585141,-0.1065218,47.74814,-18.10133,-4.611403,1002.177
0.819068909,-2.821746,-0.7610793,0.6528481,-1.029153,-0.06514621,-0.1024551,47.7568,-18.47137,-4.610779,1002.177
0.824123859,-2.45238,-0.7000804,0.407594,-1.034152,-0.06263591,-0.1138342,47.7568,-18.47137,-4.610779,1002.177
0.829179287,-2.083227,-0.578504,0.3461029,-1.026317,-0.06253993,-0.1105545,47.7568,-18.47137,-4.610779,1002.177
0.834234714,-1.530491,-0.4569468,0.2234924,-1.02777,-0.06449134,-0.1120266,47.7568,-18.47137,-4.610779,1002.177
0.839289665,-1.406973,-0.7595299,0.3457835,-1.032081,-0.06710369,-0.1053497,47.7568,-18.47137,-4.610779,1002.177
0.841819286,-0.9775827,-0.5775578,0.3456749,-1.029152,-0.06943137,-0.1087878,47.7568,-18.47137,-4.610779,1002.177
0.846873283,-0.7931721,-0.6377347,0.4066543,-1.029122,-0.06948788,-0.1049595,47.7568,-18.47137,-4.610779,1002.177
0.851928234,-0.6088582,-0.5162165,0.2228092,-1.030554,-0.07005093,-0.101609,47.7568,-18.47137,-4.610779,1002.177
0.856983662,-0.6085142,-0.4553524,0.3451008,-1.030583,-0.06713999,-0.101056,47.7568,-18.47137,-4.610779,1002.177
0.862039566,-0.8532644,-0.5156632,0.2837066,-1.033507,-0.06625012,-0.09909075,47.7568,-18.47137,-4.610779,1002.175
0.867094994,-1.097803,-0.6363997,0.03868448,-1.033045,-0.06333715,-0.09806359,47.7568,-18.47137,-4.610779,1002.175
0.872150421,-1.342208,-0.2725901,0.0386217,-1.02871,-0.05981572,-0.1004088,48.11399,-18.0924,-5.063406,1002.175
0.877205372,-1.525199,-0.03016455,-0.08379568,-1.031065,-0.06049583,-0.09035004,48.11399,-18.0924,-5.063406,1002.175
0.882260799,-1.769316,0.2727055,-0.2673904,-1.032557,-0.05999438,-0.09319571,48.11399,-18.0924,-5.063406,1002.175
0.887316227,-2.135797,0.7570618,-0.389654,-1.038398,-0.06346539,-0.09610123,48.11399,-18.0924,-5.063406,1002.175
0.892371654,-2.318233,1.059475,-0.450625,-1.039899,-0.0605676,-0.09649216,48.11399,-18.0924,-5.063406,1002.175
0.897427559,-2.50063,1.11935,-0.450265,-1.038426,-0.06293668,-0.09896005,48.11399,-18.0924,-5.063406,1002.175
0.902482986,-2.192668,1.058049,-0.6335718,-1.043459,-0.05227175,-0.1024715,48.11399,-18.0924,-5.063406,1002.175
0.907537937,-2.068753,0.9968259,-0.8168404,-1.039042,-0.05889971,-0.1093842,48.11399,-18.0924,-5.063406,1002.175
0.912593365,-1.638582,0.875044,-0.938778,-1.036142,-0.05546204,-0.107888,48.11399,-18.0924,-5.063406,1002.175
0.917648792,-1.515035,0.9957072,-0.938169,-1.034192,-0.05780084,-0.1117959,48.50283,-18.45119,-4.167577,1002.175
0.922703743,-1.207749,0.9950816,-0.9375604,-1.031274,-0.05296775,-0.1059556,48.50283,-18.45119,-4.167577,1002.175
0.927759171,-1.145751,0.6916434,-0.6922044,-1.030818,-0.05337436,-0.1107578,48.50283,-18.45119,-4.167577,1002.175
0.932815075,-0.8999176,0.3883197,-0.630573,-1.032741,-0.051085,-0.1035001,48.50283,-18.45119,-4.167577,1002.175
0.937870502,-0.8380932,0.3880567,-0.5077453,-1.037082,-0.04745273,-0.09139794,48.50283,-18.45119,-4.167577,1002.175
0.942925930,-1.082661,0.2061555,-0.5686614,-1.035534,-0.05805414,-0.09646954,48.50283,-18.45119,-4.167577,1002.175
0.947980881,-1.510852,0.5088581,-0.5071076,-1.036975,-0.05193568,-0.08433158,48.50283,-18.45119,-4.167577,1002.175
0.953036308,-2.06133,0.5085384,-0.506789,-1.03649,-0.05430174,-0.08822633,48.50283,-18.45119,-4.167577,1002.175
0.958091736,-2.30511,0.6899715,-0.3228233,-1.042829,-0.05919139,-0.09451447,48.50283,-18.45119,-4.167577,1002.175
0.963147163,-2.487458,0.7500778,-0.5674836,-1.036963,-0.06052719,-0.09556137,48.50283,-18.45119,-4.167577,1002.175
0.968203068,-2.73097,1.052458,-0.3223216,-1.040829,-0.05876759,-0.08782006,48.11877,-18.09163,-4.614337,1002.175
0.973258495,-2.790495,0.9306409,-0.505728,-1.041312,-0.06116596,-0.09074896,48.11877,-18.09163,-4.614337,1002.175
0.978316307,-2.91126,1.051193,-0.6890385,-1.035061,-0.05611385,-0.09546719,48.11877,-18.09163,-4.614337,1002.175
0.983368874,-2.909412,0.8689132,-0.5050159,-1.035607,-0.05268329,-0.09776861,48.11877,-18.09163,-4.614337,1002.175
0.988424301,-2.968862,0.6866338,-0.5658952,-1.0302,-0.05598764,-0.0979037,48.11877,-18.09163,-4.614337,1002.175
0.993483543,-2.84446,0.5650658,-0.5043624,-1.035676,-0.04922246,-0.10151,48.11877,-18.09163,-4.614337,1002.175
0.998534679,-2.720135,0.6858855,-0.8100476,-1.036582,-0.05175,-0.09629941,48.11877,-18.09163,-4.614337,1002.175
1.003590584,-2.595889,0.7459944,-0.8707353,-1.037121,-0.04928504,-0.0991042,48.11877,-18.09163,-4.614337,1002.175
1.008646011,-2.532942,0.7455639,-0.9926391,-1.043111,-0.0458132,-0.1109282,48.11877,-18.09163,-4.614337,1002.175
1.013701439,-2.408774,0.8056542,-1.114447,-1.050941,-0.04544403,-0.1127598,48.11877,-18.09163,-4.614337,1002.175
1.018756389,-2.407242,0.7445512,-1.419768,-1.05139,-0.04457228,-0.1065096,47.37751,-18.11103,-4.60847,1002.175
1.023811817,-2.160655,0.6835057,-1.357699,-1.047989,-0.04448041,-0.1084544,47.37751,-18.11103,-4.60847,1002.175
1.028867244,-2.098019,0.8648098,-1.418043,-1.048954,-0.04547125,-0.1084705,47.37751,-18.11103,-4.60847,1002.175
1.033922672,-2.586851,0.682533,-1.417113,-1.046471,-0.04788572,-0.1066403,47.37751,-18.11103,-4.60847,1002.175
1.038978576,-2.707763,1.106054,-1.293811,-1.048989,-0.05159579,-0.1220309,47.37751,-18.11103,-4.60847,1002.175
