Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.258874416,-3.383588,3.435216,1.733887,0.9800664,-0.006224887,0.03660154,-49.94077,-16.92793,-27.26292,1002.233
0.263928890,-3.0771,3.617007,1.733887,0.9819846,6.315258E-05,0.04153075,-49.94077,-16.92793,-27.26292,1002.233
0.268983841,-3.138398,3.980588,1.672652,0.9804839,0.003912415,0.04260026,-49.94077,-16.92793,-27.26292,1002.233
0.274038792,-3.32229,4.344169,1.795122,0.9774308,0.01123057,0.03754883,-49.94077,-16.92793,-27.26292,1002.233
0.279093742,-3.690076,4.768348,1.550182,0.9777859,0.02291163,0.03784233,-49.94077,-16.92793,-27.26292,1002.233
0.284148216,-4.364349,5.071332,1.550182,0.9736935,0.03937421,0.0382994,-49.94077,-16.92793,-27.26292,1002.233
0.289202690,-5.34511,5.556107,1.427712,0.9692788,0.04552291,0.04472119,-49.94077,-16.92793,-27.26292,1002.233
0.294258118,-6.693656,5.313719,1.305242,0.9616843,0.06160506,0.03371162,-49.56148,-17.28828,-27.26523,1002.233
0.299312592,-8.042203,5.859091,1.244007,0.9576361,0.074177,0.0340694,-49.56148,-17.28828,-27.26523,1002.233
0.304367542,-10.06502,5.798494,0.9378318,0.9506006,0.08632813,0.02630591,-49.56148,-17.28828,-27.26523,1002.233
0.309422493,-12.02654,6.040882,1.121537,0.9485765,0.0926141,0.02648479,-49.56148,-17.28828,-27.26523,1002.233
0.314477444,-13.62028,6.101479,0.8765967,0.936733,0.09930351,0.0200642,-49.56148,-17.28828,-27.26523,1002.233
0.319531918,-14.60104,6.101479,0.9990668,0.9459813,0.1009493,0.0190611,-49.56148,-17.28828,-27.26523,1002.233
0.324586392,-15.27532,6.040882,0.6928917,0.9470228,0.09227709,0.01452207,-49.56148,-17.28828,-27.26523,1002.233
0.329641819,-15.7657,5.798494,0.7541267,0.9563859,0.08514067,0.0152097,-49.56148,-17.28828,-27.26523,1002.233
0.334696293,-16.68516,5.798494,0.8765967,0.9550219,0.07207425,0.008666731,-49.56148,-17.28828,-27.26523,1002.233
0.339751244,-17.60462,5.374316,1.182772,0.9628793,0.06593974,0.005564027,-49.56148,-17.28828,-27.26523,1002.233
0.344805718,-18.2176,4.707751,1.244007,0.9618762,0.06501953,0.0007625883,-49.56626,-17.28905,-27.7143,1002.233
0.349861145,-18.40149,4.101782,1.366477,0.9615736,0.04609999,-0.003545407,-49.56626,-17.28905,-27.7143,1002.233
0.354915619,-18.46279,3.617007,1.182772,0.9626074,0.03744189,-0.009041509,-49.56626,-17.28905,-27.7143,1002.233
0.359970093,-18.58538,2.647457,1.488947,0.9544721,0.02508669,-0.006406084,-49.56626,-17.28905,-27.7143,1002.233
0.365025520,-18.95317,2.041488,1.672652,0.9592902,0.03195798,-0.004361985,-49.56626,-17.28905,-27.7143,1002.233
0.370080471,-19.38225,1.738504,1.733887,0.9645862,0.0374288,-0.005709272,-49.56626,-17.28905,-27.7143,1002.231
0.375134945,-20.05653,1.253729,1.550182,0.9674947,0.04085235,-0.003255991,-49.56626,-17.28905,-27.7143,1002.231
0.380189419,-20.97599,1.132535,1.488947,0.965563,0.03934992,-0.002797159,-49.56626,-17.28905,-27.7143,1002.231
0.385244846,-21.65026,1.071938,1.060302,0.9582615,0.03917827,-0.0003387341,-49.56626,-17.28905,-27.7143,1002.231
0.390299320,-22.38583,1.193132,0.9378318,0.9518628,0.04154123,-0.003569469,-49.56626,-17.28905,-27.7143,1002.231
0.395354271,-22.69232,1.071938,0.9378318,0.9434417,0.04447423,-0.01490541,-49.58767,-16.54962,-28.10047,1002.231
0.400408745,-22.63103,1.071938,0.6316566,0.9429637,0.0458747,-0.01151402,-49.58767,-16.54962,-28.10047,1002.231
0.405464172,-22.56973,1.071938,0.5704216,0.9498317,0.04450763,-0.009219923,-49.58767,-16.54962,-28.10047,1002.231
0.410518646,-22.20194,1.071938,0.2030114,0.9523556,0.03916103,-0.00650714,-49.58767,-16.54962,-28.10047,1002.231
0.415573120,-21.58897,1.314326,0.01930635,0.9523393,0.03633486,-0.01280261,-49.58767,-16.54962,-28.10047,1002.231
0.420628548,-20.60821,1.677907,-0.1643987,0.9582594,0.03346943,-0.009101364,-49.58767,-16.54962,-28.10047,1002.231
0.425683022,-19.38225,1.980891,-0.1643987,0.9618648,0.01985218,-0.005172738,-49.58767,-16.54962,-28.10047,1002.231
0.430737972,-18.09501,2.283876,-0.1643987,0.9687697,0.01460858,-0.003935011,-49.58767,-16.54962,-28.10047,1002.231
0.435792446,-16.56256,2.58686,0.2030114,0.968943,0.004289646,0.002982405,-49.58767,-16.54962,-28.10047,1002.231
0.438320637,-15.94959,2.829247,0.01930635,0.9778306,-0.005259269,0.001698203,-49.58767,-16.54962,-28.10047,1002.231
0.443375111,-14.53975,3.192829,0.3254815,0.9755431,-0.01510906,0.006735791,-49.58767,-16.54962,-28.10047,1002.231
0.448429585,-13.74288,3.738201,0.3867165,0.9781331,-0.01676983,0.02342547,-49.58767,-16.54962,-28.10047,1002.231
0.453484535,-12.88471,4.041185,0.6316566,0.9825237,-0.01620877,0.02387698,-49.58767,-16.54962,-28.10047,1002.234
0.458539486,-12.51692,4.344169,0.8153617,0.980509,-0.005179562,0.03231514,-49.58767,-16.54962,-28.10047,1002.234
0.463594437,-12.33303,4.52596,0.8765967,0.978821,0.01282278,0.03039484,-49.58767,-16.54962,-28.10047,1002.234
0.468648911,-12.76212,4.768348,0.9990668,0.9792483,0.02341816,0.03832013,-49.58767,-16.54962,-28.10047,1002.234
0.473703385,-13.55898,5.131929,0.9990668,0.9702262,0.04511832,0.04039317,-49.58767,-16.54962,-28.10047,1002.234
0.478758812,-14.78493,4.828944,0.9378318,0.9662057,0.06049523,0.04848203,-49.58767,-16.54962,-28.10047,1002.234
0.483813286,-16.43997,5.071332,1.060302,0.9635304,0.07850058,0.04513489,-49.58767,-16.54962,-28.10047,1002.234
0.488868237,-17.97241,5.010735,0.9990668,0.9502092,0.08994835,0.04411549,-49.60499,-15.80953,-28.10172,1002.234
0.493923187,-20.05653,5.131929,0.9378318,0.9432465,0.1029168,0.04690466,-49.60499,-15.80953,-28.10172,1002.234
0.498978138,-22.07935,5.131929,0.8765967,0.9471264,0.1044626,0.04594976,-49.60499,-15.80953,-28.10172,1002.234
0.504032612,-23.73438,5.192526,0.9378318,0.9467523,0.09805349,0.05105671,-49.60499,-15.80953,-28.10172,1002.234
0.509087086,-25.51201,5.434913,1.060302,0.9501919,0.09474103,0.04902499,-49.60499,-15.80953,-28.10172,1002.234
0.514142513,-26.61537,5.253122,1.060302,0.9561826,0.08174739,0.04672312,-49.60499,-15.80953,-28.10172,1002.234
0.519197464,-27.65742,5.434913,1.182772,0.9543031,0.07729166,0.04950017,-49.60499,-15.80953,-28.10172,1002.234
0.524251938,-27.71872,5.374316,1.550182,0.9557848,0.07347772,0.04603796,-49.60499,-15.80953,-28.10172,1002.234
0.529306412,-27.59613,5.798494,1.733887,0.9509629,0.06661349,0.04351533,-49.60499,-15.80953,-28.10172,1002.234
0.534361839,-27.47353,5.919688,1.978827,0.9510051,0.06225063,0.04244654,-49.60499,-15.80953,-28.10172,1002.232
0.539416313,-27.47353,6.222672,1.978827,0.9426435,0.06650136,0.0407186,-49.61365,-15.43948,-28.10234,1002.232
0.544471264,-27.59613,6.040882,2.101297,0.9459626,0.071506,0.03554812,-49.61365,-15.43948,-28.10234,1002.232
0.549526215,-28.02521,6.525657,1.917592,0.9532121,0.07558244,0.03223192,-49.61365,-15.43948,-28.10234,1002.232
0.554581165,-28.57689,6.707448,1.795122,0.9546973,0.07604659,0.03558095,-49.61365,-15.43948,-28.10234,1002.232
0.559635639,-28.88338,7.010432,1.856357,0.9556155,0.07950442,0.03326638,-49.61365,-15.43948,-28.10234,1002.232
0.564690113,-29.61895,7.616401,1.917592,0.9586092,0.07610518,0.03650297,-49.61365,-15.43948,-28.10234,1002.232
0.569745541,-29.68024,8.161772,1.795122,0.9587192,0.06971222,0.04112699,-49.61365,-15.43948,-28.10234,1002.232
0.574800014,-29.43505,8.222369,1.917592,0.9526249,0.05056354,0.04500673,-49.61365,-15.43948,-28.10234,1002.23
0.579854965,-29.80284,9.191919,2.285002,0.9522873,0.03504126,0.04126416,-49.61365,-15.43948,-28.10234,1002.23
0.584909439,-29.98673,8.767741,2.468708,0.9562774,0.03019414,0.04493328,-49.61365,-15.43948,-28.10234,1002.23
0.589964867,-30.23192,8.767741,2.897353,0.9593138,0.01909835,0.04222882,-48.51997,-15.04188,-29.00991,1002.23
0.595019340,-29.55765,8.58595,2.529943,0.9598575,0.009958954,0.03576761,-48.51997,-15.04188,-29.00991,1002.23
0.600073814,-28.08651,8.282966,2.897353,0.9682516,0.0008872787,0.0345002,-48.51997,-15.04188,-29.00991,1002.23
0.605129242,-26.55407,8.101175,3.081058,0.9692705,-0.001554459,0.03634353,-48.51997,-15.04188,-29.00991,1002.23
0.610186100,-25.63461,7.43461,3.203528,0.9741443,0.001404981,0.03972395,-48.51997,-15.04188,-29.00991,1002.23
0.615238666,-25.32812,7.071029,3.693408,0.9699742,-0.01099052,0.04998092,-48.51997,-15.04188,-29.00991,1002.228
0.620293140,-25.6959,6.586254,3.815878,0.964533,0.002850672,0.06139546,-48.51997,-15.04188,-29.00991,1002.228
0.625348568,-26.73796,6.646851,3.877113,0.9528992,-0.0003702193,0.06716862,-48.51997,-15.04188,-29.00991,1002.228
0.630403042,-28.02521,6.040882,4.060818,0.9450469,0.009563129,0.0765916,-48.51997,-15.04188,-29.00991,1002.228
0.635457992,-29.86414,5.253122,3.999583,0.9365469,0.02073553,0.06738083,-48.51997,-15.04188,-29.00991,1002.228
0.640512466,-31.51917,4.828944,3.693408,0.9404802,0.02741911,0.0809186,-49.64939,-14.70237,-29.83572,1002.228
0.645567894,-32.80642,4.101782,3.325998,0.9474041,0.02737683,0.09234217,-49.64939,-14.70237,-29.83572,1002.228
0.650622368,-33.48069,3.55641,3.019823,0.955132,0.03624092,0.09488815,-49.64939,-14.70237,-29.83572,1002.228
0.655676842,-33.97107,3.253426,2.591178,0.9631001,0.02990156,0.1056631,-49.64939,-14.70237,-29.83572,1002.228
0.660731792,-33.90977,3.011038,2.223768,0.9693839,0.0310842,0.09940991,-49.64939,-14.70237,-29.83572,1002.228
0.665786743,-33.66459,2.950441,1.611417,0.9724419,0.02661341,0.1093212,-49.64939,-14.70237,-29.83572,1002.228
0.668313980,-33.66459,3.071635,1.488947,0.9729755,0.0213011,0.1072661,-49.64939,-14.70237,-29.83572,1002.228
0.673368931,-33.48069,3.374619,1.305242,0.9663005,0.01421687,0.117203,-49.64939,-14.70237,-29.83572,1002.228
0.678423405,-32.74512,3.617007,0.9990668,0.9767606,-0.001218466,0.1210206,-49.64939,-14.70237,-29.83572,1002.228
0.683478832,-31.76436,4.041185,1.060302,0.9709969,-0.01340108,0.1150205,-49.64939,-14.70237,-29.83572,1002.228
0.688533306,-30.47711,4.101782,1.182772,0.9662325,-0.01941978,0.1211363,-49.28354,-14.69345,-30.28772,1002.228
0.693588257,-29.12857,4.162379,1.060302,0.9578924,-0.02425396,0.1086447,-49.28354,-14.69345,-30.28772,1002.228
0.698643207,-27.78002,3.919991,1.182772,0.9517925,-0.04291631,0.1125369,-49.28354,-14.69345,-30.28772,1002.227
0.703698158,-26.06369,3.617007,1.366477,0.9478855,-0.05060081,0.1008884,-49.28354,-14.69345,-30.28772,1002.227
0.708752632,-24.28606,3.011038,1.488947,0.953278,-0.05197395,0.1017601,-49.28354,-14.69345,-30.28772,1002.227
0.713807106,-22.32454,2.889844,1.733887,0.9547188,-0.05809242,0.08962212,-49.28354,-14.69345,-30.28772,1002.227
0.718862534,-20.36301,2.708054,2.101297,0.9615245,-0.05791573,0.086211,-49.28354,-14.69345,-30.28772,1002.227
0.723917007,-18.58538,2.950441,2.468708,0.9619849,-0.05547498,0.08626869,-49.28354,-14.69345,-30.28772,1002.227
0.728971958,-17.54333,3.132232,2.713648,0.970327,-0.06587851,0.07635035,-49.28354,-14.69345,-30.28772,1002.227
0.734026432,-16.86905,3.253426,3.019823,0.9712086,-0.05854416,0.07509215,-49.28354,-14.69345,-30.28772,1002.227
0.739081860,-16.99165,3.253426,3.203528,0.9687255,-0.05612968,0.07326197,-49.30563,-13.95413,-30.73804,1002.225
0.744138241,-17.48203,3.738201,3.142293,0.9608341,-0.04374348,0.08131141,-49.30563,-13.95413,-30.73804,1002.225
0.749190807,-18.2176,3.738201,3.142293,0.9528716,-0.03265383,0.07831725,-49.30563,-13.95413,-30.73804,1002.225
0.754246235,-19.56615,3.495813,2.836118,0.9429814,-0.017837,0.08405359,-49.30563,-13.95413,-30.73804,1002.225
0.759300709,-20.8534,3.253426,2.162533,0.9408432,0.004370782,0.09325577,-49.30563,-13.95413,-30.73804,1002.225
0.764355659,-21.77286,3.314023,1.733887,0.9379323,0.0047602,0.09616569,-49.30563,-13.95413,-30.73804,1002.225
0.769410133,-22.56973,3.617007,1.305242,0.9491711,0.01684501,0.1155167,-49.30563,-13.95413,-30.73804,1002.225
0.774465561,-22.93751,3.617007,0.8765967,0.9501676,0.02063376,0.1237424,-49.30563,-13.95413,-30.73804,1002.225
0.779520035,-22.69232,4.041185,0.5704216,0.9468364,0.02326916,0.1386822,-49.30563,-13.95413,-30.73804,1002.227
0.784574509,-22.07935,4.101782,0.2642465,0.9444141,0.02033398,0.1367155,-48.58025,-13.2563,-30.74505,1002.227
0.789629459,-22.26324,4.222976,0.08054138,0.9506505,0.02208066,0.1252109,-48.58025,-13.2563,-30.74505,1002.227
0.794684887,-22.32454,3.617007,0.2030114,0.9521903,0.02101518,0.1333081,-48.58025,-13.2563,-30.74505,1002.227
0.799739361,-22.56973,3.738201,0.3254815,0.9599212,0.01749598,0.1178254,-48.58025,-13.2563,-30.74505,1002.227
0.804793835,-22.44713,3.980588,0.5704216,0.9639545,0.005903777,0.1170139,-48.58025,-13.2563,-30.74505,1002.227
0.809849262,-22.14064,3.980588,0.9990668,0.9640168,-0.0008766205,0.114926,-48.58025,-13.2563,-30.74505,1002.227
0.814903736,-21.34377,4.344169,1.733887,0.9693077,0.006032011,0.1150516,-48.58025,-13.2563,-30.74505,1002.227
0.819958687,-20.91469,4.647154,2.529943,0.9630022,-0.001775636,0.108689,-48.58025,-13.2563,-30.74505,1002.225
0.825013161,-20.24042,5.071332,3.081058,0.956149,-0.006624929,0.09905542,-48.58025,-13.2563,-30.74505,1002.225
0.830068588,-19.56615,5.374316,3.509703,0.9566467,-0.006157764,0.1009776,-48.58025,-13.2563,-30.74505,1002.225
0.835123062,-18.95317,5.798494,3.999583,0.9556668,-0.006168879,0.1005078,-48.96432,-12.89673,-31.19181,1002.225
0.840177536,-18.52409,5.980285,4.489464,0.9556187,-0.002271155,0.1001286,-48.96432,-12.89673,-31.19181,1002.225
0.845232487,-18.03371,6.162076,4.856874,0.9629056,-0.0001683059,0.09867688,-48.96432,-12.89673,-31.19181,1002.225
0.850287437,-18.09501,6.586254,5.040579,0.9676839,0.007252887,0.09642656,-48.96432,-12.89673,-31.19181,1002.225
0.855342388,-17.48203,6.646851,4.856874,0.9651321,0.0193163,0.1001085,-48.96432,-12.89673,-31.19181,1002.225
0.860396862,-17.05295,6.707448,4.918109,0.959156,0.03037875,0.1014037,-48.96432,-12.89673,-31.19181,1002.225
0.865452290,-16.68516,6.768044,4.673169,0.9483653,0.02837474,0.09187968,-48.96432,-12.89673,-31.19181,1002.225
0.870506763,-16.93035,6.404463,4.795639,0.946379,0.03363859,0.09538351,-48.96432,-12.89673,-31.19181,1002.225
0.875561237,-17.54333,5.49551,4.918109,0.936225,0.02184639,0.09039228,-48.96432,-12.89673,-31.19181,1002.225
0.880616188,-18.46279,4.222976,4.918109,0.9371886,0.01903133,0.08456658,-48.96432,-12.89673,-31.19181,1002.225
0.885671139,-19.38225,2.889844,5.101814,0.9327329,0.01763887,0.07451949,-48.97797,-12.89894,-32.47486,1002.225
0.890726089,-19.75004,1.738504,5.040579,0.9423311,0.02193028,0.05969645,-48.97797,-12.89894,-32.47486,1002.225
0.895780563,-19.62744,0.6477599,4.979344,0.9463153,0.01138138,0.05412441,-48.97797,-12.89894,-32.47486,1002.225
0.898307800,-19.44355,0.04179113,4.856874,0.9506081,0.015932,0.04797568,-48.97797,-12.89894,-32.47486,1002.225
0.903363228,-17.60462,-0.3217901,4.428228,0.9507569,0.000898079,0.04471968,-48.97797,-12.89894,-32.47486,1002.225
0.908417702,-15.52051,-0.5641776,4.366993,0.9526429,0.002485256,0.03851839,-48.97797,-12.89894,-32.47486,1002.225
0.913472652,-13.62028,-0.7459683,3.877113,0.9659956,-0.006164595,0.04774741,-48.97797,-12.89894,-32.47486,1002.225
0.918527126,-12.82341,-0.6853714,3.387233,0.9607047,-0.01307322,0.04762184,-48.97797,-12.89894,-32.47486,1002.225
0.923582554,-13.1299,-0.6853714,2.897353,0.9577707,-0.00835626,0.05399325,-48.97797,-12.89894,-32.47486,1002.225
0.928637028,-13.62028,-0.6247745,2.285002,0.9534514,-0.01190596,0.05825266,-48.97797,-12.89894,-32.47486,1002.225
0.933691502,-13.92677,-0.8065651,1.917592,0.9456912,-0.005475827,0.0742883,-48.61101,-12.14694,-31.196,1002.225
0.938746929,-14.04936,-0.7459683,1.305242,0.9462945,-0.008060864,0.08522823,-48.61101,-12.14694,-31.196,1002.225
0.943801403,-14.29455,-0.6853714,0.8765967,0.9430285,-0.01411587,0.0956378,-48.61101,-12.14694,-31.196,1002.224
0.948856354,-14.53975,-0.7459683,0.6316566,0.9304914,-0.02177431,0.1041792,-48.61101,-12.14694,-31.196,1002.224
0.953910828,-14.78493,-1.109549,0.1417764,0.9397474,-0.01490599,0.1119264,-48.61101,-12.14694,-31.196,1002.224
0.958966255,-15.27532,-1.048953,-0.2256338,0.9432248,-0.01924054,0.1132196,-48.61101,-12.14694,-31.196,1002.224
0.964020729,-15.33661,-1.412534,-0.3481038,0.9487655,-0.02707728,0.1235006,-48.61101,-12.14694,-31.196,1002.224
0.969075680,-15.09142,-1.351937,-0.654279,0.9517656,-0.03334507,0.123313,-48.61101,-12.14694,-31.196,1002.224
0.974130154,-14.47845,-1.351937,-0.8379841,0.9523335,-0.04395759,0.1177716,-48.61101,-12.14694,-31.196,1002.224
0.979185581,-13.68158,-1.29134,-1.082924,0.956286,-0.04254596,0.1259089,-48.61101,-12.14694,-31.196,1002.224
0.984240055,-12.70082,-1.412534,-1.082924,0.9591242,-0.03851601,0.1202395,-48.99439,-11.78726,-31.5786,1002.224
0.989294529,-12.14914,-1.29134,-1.205394,0.9647632,-0.04843934,0.1400416,-48.99439,-11.78726,-31.5786,1002.224
0.994349957,-11.47487,-1.29134,-1.205394,0.9761944,-0.06146722,0.1467838,-48.99439,-11.78726,-31.5786,1002.224
0.999404430,-11.10708,-1.109549,-1.205394,0.9812093,-0.06829093,0.1537442,-48.99439,-11.78726,-31.5786,1002.224
1.004459381,-10.6167,-1.109549,-0.9604541,0.9794338,-0.0753196,0.16603,-48.99439,-11.78726,-31.5786,1002.224
1.009513855,-10.37151,-0.5035807,-0.5930439,0.9741592,-0.07940206,0.1721999,-48.99439,-11.78726,-31.5786,1002.224
1.014569283,-10.6167,-0.5035807,-0.5318089,0.9697472,-0.07611485,0.1747189,-48.99439,-11.78726,-31.5786,1002.224
1.019623756,-11.04578,-0.867162,-0.4093389,0.9697449,-0.07230189,0.1800821,-48.99439,-11.78726,-31.5786,1002.224
1.024678230,-11.78135,-1.048953,-0.4705739,0.9735754,-0.06542759,0.1806994,-48.99439,-11.78726,-31.5786,1002.224
1.029733658,-12.51692,-1.351937,-0.4093389,0.9741046,-0.06739915,0.183038,-48.99439,-11.78726,-31.5786,1002.224
1.034788132,-12.82341,-1.412534,-0.3481038,0.9775403,-0.06641938,0.1868605,-48.99439,-11.78726,-31.5786,1002.224
1.039843082,-12.51692,-0.867162,-0.3481038,0.9774566,-0.06102733,0.1841258,-48.99439,-11.78726,-31.5786,1002.224
1.044897556,-11.90395,-0.6247745,-0.2256338,0.9803795,-0.06477164,0.1777792,-48.99439,-11.78726,-31.5786,1002.224
1.049952984,-10.92319,-0.01880575,0.08054138,0.9769156,-0.05998606,0.1788911,-48.99439,-11.78726,-31.5786,1002.224
1.055007458,-9.574642,0.3447755,0.2642465,0.9779106,-0.06523984,0.1734819,-48.99439,-11.78726,-31.5786,1002.224
1.060061932,-8.1035,0.7083567,0.6316566,0.9739911,-0.0652843,0.1716028,-48.99439,-11.78726,-31.5786,1002.224
1.065116882,-6.816252,0.7689536,0.8765967,0.9695725,-0.06436518,0.1697529,-48.99439,-11.78726,-31.5786,1002.224
